"","zip","Entertainment ($000), 2017","% Black Population, 2017","% Asian Population, 2017","Social, recreation, health club membership ($000), 2017","Prescription drugs ($000), 2017","Healthcare ($000), 2017","suicides","city","state","latitude","longitude"
"1191","95562",3834.5,1.0545,1.0847,227.1,361.5,5879.1,11,"Rio Dell","CA",40.494813,-124.11637
"1192","93532",3779.6,3.3094,2.0144,263.4,303.4,5245.9,4,"Lake Hughes","CA",34.676708,-118.45592
"1193","95546",3739.1,0.163,0.5588,198.4,388.2,6081.3,18,"Hoopa","CA",41.161505,-123.72444
"1194","89439",3727.6,0.4415,2.8256,264.2,324.7,5345,NA,"Verdi","CA",39.523693,-120.03012
"1195","92061",3703.7,0.6542,2.3988,258.2,316,5298.5,2,"Pauma Valley","CA",33.311881,-116.96499
"1196","93235",3626.1,0.4867,0.872,200.5,343.4,5712.3,7,"Ivanhoe","CA",36.387879,-119.21908
"1197","92549",3581.8,2.221,3.387,208.6,332,5514.1,19,"Idyllwild","CA",33.750795,-116.72562
"1198","92121",3565.9,1.93,41.1515,267.6,210.3,4527.3,7,"San Diego","CA",32.899996,-117.20722
"1199","94508",3565.6,4.7564,11.7479,261.6,280.1,4872.9,6,"Angwin","CA",38.568307,-122.45084
"1200","93285",3558.4,0.2346,0.5475,196.3,418.4,6014.5,13,"Wofford Heights","CA",35.714118,-118.48416
"1201","95524",3548.4,1.0669,2.462,237.9,314.1,5161.1,2,"Bayside","CA",40.822884,-124.06711
"1202","96035",3545,0.6975,1.1334,208.4,342,5556.9,6,"Gerber","CA",40.039257,-122.16555
"1203","93615",3517.1,1.1043,1.8296,180.9,336.7,5644.2,3,"Cutler","CA",36.506019,-119.2866
"1204","95917",3516.5,0.8926,1.6364,210.4,329.3,5383.1,3,"Biggs","CA",39.413477,-121.71162
"1205","93222",3472.6,1.2993,2.0788,245.1,311.6,5087.7,2,"Frazier Park","CA",34.850984,-119.16626
"1206","95365",3430,0.5833,1.4487,181.1,330.7,5495.7,2,"Planada","CA",37.297403,-120.32285
"1207","93256",3411.9,3.2172,0.711,170.8,323.8,5489.8,10,"Pixley","CA",35.957119,-119.31287
"1208","92590",3405.7,1.9516,6.8305,259.2,264.8,4604.1,10,"Temecula","CA",33.479467,-117.20933
"1209","95458",3385.6,2.3069,1.237,175.8,374.7,5577.3,16,"Lucerne","CA",39.090421,-122.78972
"1210","95690",3345.4,1.1752,4.7374,225.6,304.7,4960.4,6,"Walnut Grove","CA",38.240477,-121.56507
"1211","94511",3334.5,2.0824,2.8633,212.7,342.1,5204.1,7,"Bethel Island","CA",38.040395,-121.63852
"1212","92256",3329.4,1.3992,1.4815,211.8,318.5,5041.6,14,"Morongo Valley","CA",34.066626,-116.55951
"1213","95542",3322.7,1.1006,1.6319,188.5,338.3,5276,8,"Garberville","CA",40.0985,-123.80654
"1214","95669",3315.7,14.1739,1.5232,223.8,301.6,4886.9,10,"Plymouth","CA",38.480569,-120.86895
"1215","95638",3301.4,1.3709,3.9223,245.2,259.2,4532.1,5,"Herald","CA",38.317665,-121.16166
"1216","93271",3281.6,0.4684,2.0141,225.5,296.7,4759.2,3,"Three Rivers","CA",36.431565,-118.86296
"1217","92676",3276.4,0.221,2.4309,266.9,237.2,4166.4,5,"Silverado","CA",33.743168,-117.63563
"1218","93523",3269.2,6.9675,4.1436,189.8,263.6,4835.5,6,"Edwards","CA",35.044352,-117.8578
"1219","90010",3262,5.164,44.2588,196.8,246.8,4911.4,8,"Los Angeles","CA",34.062709,-118.31481
"1220","95464",3204.8,1.635,1.5682,169.9,336,5214.2,8,"Nice","CA",39.12558,-122.84653
"1221","96137",3181.7,0.2804,0.7944,215,305,4776,8,"Westwood","CA",40.290007,-121.05272
"1222","95329",3133.1,0.8415,1.7715,205.3,281.8,4633.5,6,"La Grange","CA",37.694235,-120.42421
"1223","95703",3113.1,0.5451,1.338,228.7,261.3,4302.8,8,"Applegate","CA",38.995732,-120.99703
"1224","95461",3104.2,0.6457,1.3721,195.4,278.3,4597.9,6,"Middletown","CA",38.791139,-122.61069
"1225","95962",3097.4,0.8408,2.5223,236.9,246.8,4188.6,7,"Oregon House","CA",39.355688,-121.2548
"1226","93242",3048.5,0.3029,1.1567,188.7,271.7,4591.6,4,"Laton","CA",36.43465,-119.71753
"1227","96143",3029,0.5485,0.4114,177.5,261.5,4502.3,5,"Kings Beach","CA",39.241961,-120.02809
"1228","93651",3021.1,0.5832,1.7945,214.1,254.2,4252.8,3,"Prather","CA",37.004865,-119.50748
"1229","95641",3009.6,1.0946,4.641,172,315.9,4859.3,10,"Isleton","CA",38.161756,-121.60428
"1230","92372",2968.5,0.8006,2.7497,186.8,275.1,4490.4,14,"Pinon Hills","CA",34.44654,-117.63411
"1231","95223",2940.3,0.5371,1.6649,185.9,280.2,4432.5,8,"Arnold","CA",38.282255,-120.28875
"1232","95245",2923.8,0.5848,1.3645,178.5,285,4526.2,9,"Mokelumne Hill","CA",38.300688,-120.62632
"1233","95460",2890.9,0.6757,0.9572,184.2,277.5,4330.7,10,"Mendocino","CA",39.311858,-123.79166
"1234","95426",2884.3,0.9625,0.9119,181.9,264.4,4309.6,8,"Cobb","CA",38.835146,-122.72234
"1235","95113",2850.3,6.1028,35.5996,192.1,194.4,3834.6,11,"San Jose","CA",37.333941,-121.89154
"1236","91962",2845.9,0.6616,1.465,183.4,253.4,4182.3,3,"Pine Valley","CA",32.773317,-116.49139
"1237","95947",2828,0.2653,1.1494,159.7,291.9,4533.8,9,"Greenville","CA",40.144573,-120.88311
"1238","95465",2824.4,1.2323,1.9717,210.3,234.6,3872,6,"Occidental","CA",38.409993,-122.98347
"1239","95918",2813.9,0.9698,2.7382,222.2,218.5,3737.9,3,"Browns Valley","CA",39.282171,-121.34733
"1240","92391",2808,0.4706,1.3647,205.4,221.7,3794.8,3,"Twin Peaks","CA",34.839964,-115.967051
"1241","93626",2804.6,1.3747,6.6701,210.5,228.8,3865.5,4,"Friant","CA",37.024461,-119.68496
"1242","95445",2793.4,0.381,1.5714,167.1,286.2,4413.4,5,"Gualala","CA",38.813417,-123.55762
"1243","95975",2765.1,0.2658,1.9139,185,252.7,4062,6,"Rough And Ready","CA",39.224179,-121.14539
"1244","95311",2760.2,0.7572,1.4198,160.7,294.3,4488.6,13,"Coulterville","CA",37.74614,-120.15123
"1245","92365",2750.9,2.9507,2.339,144.5,303.1,4634.6,5,"Newberry Springs","CA",34.896333,-116.63644
"1246","96032",2749.4,1.9806,0.7923,158.5,282.3,4403.4,10,"Fort Jones","CA",41.615475,-122.87744
"1247","95469",2739.2,0.3421,0.6354,181.3,247.3,4014.6,6,"Potter Valley","CA",39.383027,-123.07856
"1248","93272",2714.7,0.1289,0.4898,151.4,242.4,4193.2,6,"Tipton","CA",36.059363,-119.32025
"1249","96020",2697.4,0.3751,1.6613,175.1,257.3,4081.4,3,"Chester","CA",40.289788,-121.23263
"1250","93601",2692.8,0.6513,0.9018,179.4,252.6,4019.9,6,"Ahwahnee","CA",37.388698,-119.72439
"1251","93660",2677,0.7684,0.9138,126.8,259.1,4392.1,3,"San Joaquin","CA",36.600172,-120.15338
"1252","96025",2670.2,2.9899,1.2879,145.5,279,4324.9,9,"Dunsmuir","CA",41.221077,-122.28003
"1253","93205",2653,0.1825,0.8668,140.2,308.2,4520.2,16,"Bodfish","CA",35.576134,-118.46745
"1254","95310",2648.6,1.0924,1.4399,160.3,264.6,4135,6,"Columbia","CA",38.060956,-120.39216
"1255","96103",2624.2,0.0672,1.0081,171.5,265.5,4066.3,4,"Blairsden-Graeagle","CA",39.779486,-120.64058
"1256","93461",2582.7,1.6818,1.0909,175.5,206.2,3620.6,2,"Shandon","CA",35.636185,-120.27185
"1257","92283",2569.9,1.5264,0.923,132.1,292,4350.3,6,"Winterhaven","CA",32.786759,-114.62591
"1258","93424",2550.7,0.4161,2.7046,172.8,234.1,3732.3,2,"Avila Beach","CA",35.18554,-120.72583
"1259","95372",2546.5,0.0519,1.2448,163.6,222.6,3727.1,7,"Soulsbyville","CA",37.991855,-120.25829
"1260","93437",2529.6,11.7176,7.7736,149.2,160.2,3466.1,0,"Lompoc","CA",34.73489,-120.53467
"1261","95664",2527.5,0.4648,0.996,195,195.3,3330.3,6,"Pilot Hill","CA",38.811695,-121.02427
"1262","93283",2496.5,0.1406,0.328,125.8,301.8,4348.4,5,"Weldon","CA",35.614134,-118.27824
"1263","93453",2496.4,0.4561,1.4823,173.9,213.4,3542.5,7,"Santa Margarita","CA",35.323098,-120.08301
"1264","95441",2491.7,0.565,0.9759,178.2,214.3,3538.1,4,"Geyserville","CA",38.710228,-122.95704
"1265","93667",2464.5,0.7166,1.2679,174.9,205.7,3458.7,2,"Tollhouse","CA",36.981035,-119.38254
"1266","96027",2453.9,0.55,1.05,141.4,259.9,3996.2,7,"Etna","CA",41.414707,-122.96832
"1267","95485",2449.4,1.9034,1.8058,133.4,256.7,3947.4,7,"Upper Lake","CA",39.172397,-122.90474
"1268","91916",2445.4,1.05,1.7,150.5,231.1,3725,2,"Descanso","CA",32.890384,-116.62459
"1269","95612",2445.2,2.4814,13.0521,166.5,198.2,3489.2,2,"Clarksburg","CA",38.383366,-121.57819
"1270","95255",2444.4,0.0542,0.6504,136.8,269.9,4036.8,6,"West Point","CA",38.421689,-120.46947
"1271","95428",2442.8,1.395,0.7174,126,271.9,4091.9,8,"Covelo","CA",39.825781,-123.23026
"1272","93243",2427.2,0.739,1.5704,142.5,236.9,3804,2,"Lebec","CA",34.851405,-118.87993
"1273","95328",2427.1,1.1818,5.4586,124.6,226.3,3876.4,5,"Keyes","CA",37.5596,-120.9141
"1274","94528",2425.2,0.2892,5.6399,220,164.1,2956,0,"Diablo","CA",37.838744,-121.96672
"1275","95497",2417.5,1.5686,0.9412,184.4,225.6,3484.9,2,"The Sea Ranch","CA",38.725628,-123.47625
"1276","96056",2415.1,0.1667,0.7778,145.9,248,3835.1,2,"Mcarthur","CA",41.114424,-121.332
"1277","94957",2414.2,0.1301,2.5374,221,164.5,2925.4,6,"Ross","CA",38.022322,-122.561689
"1278","95977",2400.6,0.5408,2.3256,154.5,219.7,3586.9,7,"Smartville","CA",39.19322,-121.28975
"1279","95689",2398.7,0.4968,1.0646,161.7,225.9,3558.8,5,"Volcano","CA",38.473857,-120.59421
"1280","95567",2392,0.2684,0.8588,142.9,237.4,3711.8,7,"Smith River","CA",41.949739,-124.15098
"1281","94020",2364.8,0.7962,4.2994,208,161.1,2885.7,4,"La Honda","CA",37.28842,-122.22457
"1282","93067",2342.2,0.8082,3.2329,184.8,183.1,3081.2,2,"Summerland","CA",34.421895,-119.60084
"1283","93516",2315.8,7.0305,2.8215,128,230.7,3677.8,7,"Boron","CA",35.030694,-117.67264
"1284","95246",2302.6,2.3482,2.2337,144.7,232.1,3594.2,9,"Mountain Ranch","CA",38.26127,-120.50328
"1285","95454",2299,0.924,1.386,132.5,226.1,3571.7,13,"Laytonville","CA",39.745588,-123.5223
"1286","95421",2298.8,0.3906,1.888,156.1,212.5,3386.8,3,"Cazadero","CA",38.562843,-123.16785
"1287","93513",2289.6,0.1752,0.993,135.1,228.8,3595.7,4,"Big Pine","CA",37.1363,-118.27335
"1288","95589",2269.7,0.6277,1.2555,131.1,220.4,3540.3,6,"Whitethorn","CA",40.033316,-124.02379
"1289","90021",2269.2,31.4064,5.7455,112.2,208.1,3446.4,7,"Los Angeles","CA",34.029313,-118.24182
"1290","93920",2263.7,0.5132,1.6129,173.6,174.8,2996.5,4,"Big Sur","CA",36.133401,-121.63798
"1291","95942",2262.1,0.5735,0.7168,161.9,195.2,3219.4,3,"Forest Ranch","CA",40.044865,-121.59415
"1292","93518",2247.3,0.3181,1.0814,149.2,223.3,3445,5,"Caliente","CA",35.381552,-118.54748
"1293","96058",2240.7,1.0463,0.9912,121.1,245.7,3728.5,1,"Macdoel","CA",41.790562,-121.94214
"1294","93545",2238.2,0.3026,1.1599,126.4,230.5,3599.8,5,"Lone Pine","CA",36.589514,-118.07367
"1295","91905",2236.6,3.417,1.7085,151.2,204.5,3282.6,6,"Boulevard","CA",32.672239,-116.31497
"1296","94938",2224.8,1.3492,1.0317,171.7,173.3,2956.4,0,"Lagunitas","CA",38.017617,-122.6943
"1297","93202",2216.7,2.3071,2.4874,119.9,214.4,3533.5,2,"Armona","CA",36.311439,-119.70823
"1298","94535",2206.7,11.955,9.8437,129.8,142.4,3073.8,1,"Travis AFB","CA",38.277661,-121.9192
"1299","93441",2196.5,0.6102,0.5339,181,168.9,2885.7,5,"Los Olivos","CA",34.709973,-120.09201
"1300","95039",2182.1,0.6405,4.1824,136.5,188.1,3221.6,0,"Moss Landing","CA",36.812905,-121.78299
"1301","95333",2168.8,0.7839,1.3811,125.7,205.4,3388,4,"Le Grand","CA",37.245423,-120.27116
"1302","91008",2168,2.824,23.5337,180.4,162.7,2828,2,"Duarte","CA",34.14,-117.96
"1303","96051",2161.2,0.2992,0.374,139.8,215.4,3307.2,5,"Lakehead","CA",40.939342,-122.42246
"1304","93426",2117.8,2.6434,3.3183,140.7,185.7,3083,8,"Bradley","CA",35.834919,-120.98093
"1305","96028",2105.5,0.0559,0.6145,124.2,220.7,3387.9,8,"Fall River Mills","CA",41.056097,-121.49021
"1306","95452",2083.4,0.1646,2.7984,151.3,183.7,2979,4,"Kenwood","CA",38.414061,-122.54668
"1307","93432",2079.3,0.3861,2.1236,143.2,178.8,2979.4,9,"Creston","CA",35.495242,-120.48392
"1308","93562",2074.7,3.9041,1.3943,116.2,212.1,3308.3,3,"Trona","CA",35.764433,-117.38202
"1309","90743",2039.6,0.2725,4.6322,164.9,150.3,2620.1,1,"Surfside","CA",33.72975,-118.0863
"1310","96146",2024.5,0.3163,6.4516,117.9,190.3,3126.1,0,"Olympic Valley","CA",39.180983,-120.21804
"1311","95462",2005.9,0.5307,1.4405,120.5,197.5,3091.9,6,"Monte Rio","CA",38.471368,-123.01469
"1312","92230",1952.8,5.5178,2.3769,110.4,188.6,3076.4,3,"Cabazon","CA",33.911404,-116.76834
"1313","95916",1937.3,0.6734,1.6162,111.4,207.8,3149.1,5,"Berry Creek","CA",39.661519,-121.38193
"1314","95919",1891.7,0.7725,1.7556,115.8,182.7,2921.2,9,"Brownsville","CA",39.453457,-121.26543
"1315","93252",1875.7,0.4595,1.4934,113.3,178.7,2896.4,2,"Maricopa","CA",35.040362,-119.41514
"1316","93440",1861,0.4676,1.8036,134.9,141.5,2529.4,2,"Los Alamos","CA",34.75465,-120.27032
"1317","92315",1857.6,0.5903,2.9516,95.6,194.2,3022.5,11,"Big Bear Lake","CA",34.241295,-116.90328
"1318","96008",1841.8,1.2031,1.4154,125.2,164.8,2702.1,6,"Bella Vista","CA",40.732501,-122.11264
"1319","90742",1840.6,0.9828,9.3366,168.7,130.1,2264.3,1,"Sunset Beach","CA",33.718167,-118.07179
"1320","92242",1822.7,1.2103,0.2269,106.8,210.9,3049.8,6,"Earp","CA",34.137179,-114.35823
"1321","94973",1815.4,0.0907,2.0871,135.6,149.4,2503.5,2,"Woodacre","CA",38.007639,-122.63914
"1322","93664",1811.7,0.1509,0.6038,124.1,162.8,2651.4,3,"Shaver Lake","CA",37.103957,-119.2644
"1323","95968",1802,0.5479,5.8082,102.3,182.3,2900.4,2,"Palermo","CA",39.434644,-121.55043
"1324","95960",1779.1,0.6198,1.4463,102.7,181.4,2838.6,11,"North San Juan","CA",39.396152,-121.08227
"1325","94923",1778.2,0.4061,2.5381,130.5,153.6,2494.1,3,"Bodega Bay","CA",38.347701,-123.05869
"1326","92518",1764.7,15.7939,3.6318,117.8,164.7,2534.1,3,"March Air Force Base","CA",33.891084,-117.2726
"1327","93616",1761.5,0.4749,4.9466,101.1,164.1,2751.2,4,"Del Rey","CA",36.657266,-119.59309
"1328","95374",1760.8,1.2801,0.9729,111,153.9,2584.1,4,"Stevinson","CA",37.322619,-120.88299
"1329","90058",1759.9,11.489,4.8407,79.3,171.3,2849.2,4,"Los Angeles","CA",34.000219,-118.22605
"1330","95017",1755.5,1.1874,2.3749,137.6,131.9,2285.1,1,"Davenport","CA",37.085986,-122.22638
"1331","95254",1740.4,0.9577,2.3943,128.1,147.5,2437.5,2,"Wallace","CA",38.192911,-120.95775
"1332","96093",1726,0.0689,0.8959,95.5,172.9,2737,16,"Weaverville","CA",40.734483,-122.93982
"1333","95231",1709.8,14.0323,14.1398,94.5,148.4,2641.4,2,"French Camp","CA",37.882742,-121.27978
"1334","94586",1706,0.4975,12.3383,146.5,118.6,2163.4,3,"Sunol","CA",37.593883,-121.88281
"1335","95444",1704.7,0.8718,2.0924,127.2,136.5,2299.8,1,"Graton","CA",38.434663,-122.8689
"1336","95636",1704.6,0.5719,0.9804,113.8,154,2501.7,1,"Grizzly Flats","CA",38.634753,-120.53353
"1337","93604",1660.1,0.381,0.9524,115.7,162.3,2491.7,5,"Bass Lake","CA",37.364625,-119.51261
"1338","91917",1657.2,12.4572,4.1096,127.8,132.4,2244.1,0,"Dulzura","CA",32.616539,-116.71187
"1339","95736",1644.6,0.4216,1.602,104.7,145.2,2396.6,2,"Weimar","CA",39.01004,-120.97814
"1340","93544",1626.8,4.7138,3.1987,109.1,153.8,2442.2,6,"Llano","CA",34.493392,-117.77444
"1341","93261",1605.7,0.8289,5.5371,84.2,147.4,2556.2,1,"Richgrove","CA",35.801627,-119.11699
"1342","96044",1604.9,0.5348,0.5348,86.3,176.4,2679,8,"Hornbrook","CA",41.925752,-122.52253
"1343","93266",1595.5,0.8685,1.1166,82,156,2574.7,1,"Stratford","CA",36.177361,-119.82042
"1344","95551",1595.2,1.1299,1.4831,94.6,150.5,2464.2,5,"Loleta","CA",40.659753,-124.22153
"1345","95369",1583.6,0.5178,2.145,104.7,139.9,2310.3,0,"Snelling","CA",37.521832,-120.46555
"1346","95471",1573.8,1.3065,1.5075,103.2,139.9,2283.8,0,"Rio Nido","CA",38.522499,-122.97967
"1347","95468",1563,0.1558,0.1558,93.7,154.1,2411.5,3,"Point Arena","CA",38.898385,-123.65746
"1348","94963",1558.8,0.6369,2.4204,135.4,111.6,1944,0,"San Geronimo","CA",38.012082,-122.66389
"1349","95604",1557.8,0.9701,1.3743,90.7,152.5,2416.2,0,"Auburn","CA",39.106287,-120.536032
"1350","95547",1545.4,0.4209,0.5051,100.8,140,2289.3,1,"Hydesville","CA",40.546202,-124.08412
"1351","96142",1541.7,0.2079,1.7672,111.3,127.9,2163,3,"Tahoma","CA",39.037696,-120.12438
"1352","95313",1541.5,0.798,0.9822,92.1,143.8,2358.3,1,"Crows Landing","CA",37.413659,-121.05649
"1353","95439",1535.9,4.0396,8.1616,106.1,112.4,2051.2,0,"Fulton","CA",38.494643,-122.77226
"1354","95559",1528.9,0.4835,0.8058,85.2,152,2417.3,0,"Phillipsville","CA",40.196116,-123.77315
"1355","93206",1524.5,2.2193,0.9321,81,142.5,2402.8,0,"Buttonwillow","CA",35.37825,-119.41664
"1356","95318",1519.4,2.2297,3.8514,100.5,120.1,2118.6,0,"El Portal","CA",37.673629,-119.81305
"1357","94924",1514.6,1.5858,2.2388,102.8,140.3,2216.9,6,"Bolinas","CA",37.907675,-122.70201
"1358","95449",1514.1,0.3484,1.2544,90.3,145.5,2340.9,5,"Hopland","CA",38.955142,-123.08125
"1359","95635",1504.8,1.528,1.2733,92.4,143.6,2318.8,3,"Greenwood","CA",38.919588,-120.90406
"1360","95251",1504.6,1.8382,1.011,104.8,137.3,2185.2,1,"Vallecito","CA",38.075897,-120.46544
"1361","96039",1500.9,0.2301,0.8436,77.1,168.6,2525.9,2,"Happy Camp","CA",41.82087,-123.43126
"1362","95681",1477.7,0.3393,1.6115,106.3,126.6,2109.2,2,"Sheridan","CA",38.997612,-121.37967
"1363","95560",1473.8,3.2312,1.1599,76.4,152.6,2410.2,4,"Redway","CA",40.131417,-123.85855
"1364","94130",1462,23.0653,20.8003,88.8,100.7,2014.7,1,"San Francisco","CA",37.819423,-122.36966
"1365","92086",1455.9,1.331,1.9521,89.1,149.7,2308.4,6,"Warner Springs","CA",33.337152,-116.69355
"1366","93653",1453.3,1.7905,0.9848,93.5,135.4,2179.2,2,"Raymond","CA",37.236305,-119.92498
"1367","94937",1451,0.8299,1.5214,118.6,120.5,1953.5,5,"Inverness","CA",38.099205,-122.87751
"1368","96062",1449.5,0.446,1.0705,92.4,139.2,2214.6,0,"Millville","CA",40.577799,-122.10148
"1369","95629",1448.8,0.3209,0.8556,97.7,137,2173,2,"Fiddletown","CA",38.527556,-120.69292
"1370","96069",1442.4,0.7538,0.7538,84,152.5,2323.9,6,"Oak Run","CA",40.705474,-122.021
"1371","95323",1442,0.3959,2.4545,98.8,120.8,2035.2,0,"Hickman","CA",37.6194,-120.7141
"1372","92059",1438.8,0.1586,1.4274,101,119.5,2010.5,1,"Pala","CA",33.369249,-117.07236
"1373","96120",1434.1,0,0.5274,97,125.4,2060.7,1,"Markleeville","CA",38.76467,-119.85236
"1374","95651",1430.6,0.3417,1.8223,113.4,110.4,1898.6,2,"Lotus","CA",38.817357,-120.92213
"1375","95615",1425.3,0.7258,7.5,96.7,117.1,2024.5,2,"Courtland","CA",38.333568,-121.54853
"1376","92257",1417.4,18.2016,1.4169,72.5,187.3,2547.1,4,"Niland","CA",33.330929,-115.61583
"1377","95527",1414.8,0.1757,0.1757,79.9,150.9,2302.8,1,"Burnt Ranch","CA",40.877334,-123.45661
"1378","95064",1400.7,2.3104,23.9332,97.8,90.6,1856.9,0,"Santa Cruz","CA",37.000199,-122.06026
"1379","95306",1400.2,0.8602,2.6882,102.2,118.4,1961.2,5,"Catheys Valley","CA",37.432168,-120.09682
"1380","92358",1394.9,1.2009,4.6943,89.7,125.8,2062.8,1,"Lytle Creek","CA",34.229288,-117.52082
"1381","96047",1378.4,0.5313,1.169,102.7,120.4,1950.9,8,"Igo","CA",40.472993,-122.63707
"1382","95456",1370.5,0.1058,1.5873,84.3,146,2174.8,2,"Littleriver","CA",39.268774,-123.75568
"1383","96118",1362.7,0.207,0.6211,80.2,138.1,2147.8,6,"Loyalton","CA",39.663256,-120.24835
"1384","95573",1360.5,0.2588,1.1217,67.1,148.7,2286.3,5,"Willow Creek","CA",40.945039,-123.65806
"1385","95548",1359.9,1.1321,0.3774,71.3,149.8,2266.8,6,"Klamath","CA",41.51823,-124.03075
"1386","94060",1353.2,0.7786,3.0033,109.2,99.1,1735.5,2,"Pescadero","CA",37.203092,-122.33718
"1387","96076",1343.4,0.3846,0.7692,73.9,143,2180,0,"Platina","CA",40.366349,-122.94566
"1388","92282",1329.8,4.7726,2.6846,70.4,136.1,2152.1,3,"White Water","CA",33.941487,-116.64506
"1389","93925",1329.2,0.4217,0.9036,87.4,109.8,1933,2,"Chualar","CA",36.581329,-121.46597
"1390","95951",1327.5,1.0765,0.9632,68.1,133.3,2167.5,3,"Hamilton City","CA",39.738889,-122.01675
"1391","96091",1324.3,1.4257,2.1385,77.1,143,2154.2,1,"Trinity Center","CA",41.004651,-122.71541
"1392","95553",1314.1,0.2762,0.9208,66.1,141.8,2190,3,"Miranda","CA",40.210793,-123.86447
"1393","95319",1307.8,0.4566,2.1119,70.6,131.7,2131.7,1,"Empire","CA",37.637531,-120.906593
"1394","95645",1305.9,0.5339,1.1442,82.6,116.6,1943.1,0,"Knights Landing","CA",38.851198,-121.73354
"1395","96041",1304.1,0,0.382,68.6,143.3,2161.7,15,"Hayfork","CA",40.524496,-123.18307
"1396","95466",1294,0.2806,0.6548,73.6,132.4,2055.4,1,"Philo","CA",39.089273,-123.50186
"1397","94946",1291.1,0.5848,2.3392,119.4,87.4,1554.8,1,"Nicasio","CA",38.050454,-122.67866
"1398","93962",1281.2,0.2865,3.5817,114.9,92.2,1600.6,0,"Spreckels","CA",36.624606,-121.64655
"1399","94514",1279.2,5.0918,1.6694,84.2,108.9,1861.2,8,"Byron","CA",37.847704,-121.60812
"1400","96107",1278.1,0.8721,1.2597,76.7,125.6,1971.2,1,"Coleville","CA",38.475853,-119.49014
"1401","95668",1270.6,1.5234,10.555,94.3,97.9,1727.9,1,"Pleasant Grove","CA",38.8323,-121.51661
"1402","96023",1270.6,1.33,1.5794,68.6,132.8,2084.4,5,"Dorris","CA",41.963883,-121.89165
"1403","96113",1262,16.5414,3.6341,73.3,118.2,1933.6,3,"Herlong","CA",40.158794,-120.18597
"1404","96134",1257,0.4016,0.7229,68.3,132.6,2065.2,5,"Tulelake","CA",41.874847,-121.43738
"1405","95659",1255.5,0.6336,5.491,89.4,109.8,1810.9,2,"Nicolaus","CA",38.868919,-121.56398
"1406","93249",1254.8,0.4333,1.4731,62.5,115,2027.8,1,"Lost Hills","CA",35.689717,-119.91961
"1407","94929",1227.4,0.1536,1.3825,101.9,93.1,1581.6,1,"Dillon Beach","CA",38.246611,-122.95916
"1408","94956",1226.4,0.4926,1.9704,88,106.1,1724.9,1,"Point Reyes Station","CA",38.081566,-122.81988
"1409","92268",1202.8,1.3631,0.7435,70.7,130.2,1938.2,4,"Pioneertown","CA",34.203249,-116.56565
"1410","95914",1190.8,0.9901,1.1881,67.5,123.1,1916.2,3,"Bangor","CA",39.425854,-121.35852
"1411","92273",1179.8,0.9772,1.3681,63.2,113.6,1870.1,2,"Seeley","CA",32.792631,-115.69162
"1412","92398",1174.4,2.7281,2.4459,73.1,112.1,1794.7,2,"Yermo","CA",34.909491,-116.84058
"1413","91934",1160.5,0.9913,1.3631,86.5,95.5,1607.1,4,"Jacumba","CA",32.624424,-116.17025
"1414","95565",1150.8,1.6393,1.0608,70.6,104.9,1743.5,0,"Scotia","CA",40.459978,-124.06059
"1415","95225",1146.2,1.1848,2.9621,82,97.4,1627.9,2,"Burson","CA",38.183288,-120.89487
"1416","95957",1146.1,0.224,1.6797,77.8,100.2,1657.9,3,"Meridian","CA",39.070323,-121.83065
"1417","95943",1129.6,0.1963,1.9627,74.3,102.5,1692.1,3,"Glenn","CA",39.605289,-122.03231
"1418","94933",1121.5,1.3378,0.1672,91.3,82.3,1441.4,0,"Forest Knolls","CA",38.012489,-122.68886
"1419","95937",1117.4,8.8512,1.3183,70.8,99.8,1666.7,2,"Dunnigan","CA",38.931025,-121.94518
"1420","92401",1117.3,20.1562,2.8795,48.4,110.9,1811.9,3,"San Bernardino","CA",34.105079,-117.29075
"1421","92678",1116.7,0.9105,5.3111,106.2,67.6,1276.4,1,"Trabuco Canyon","CA",33.673979,-117.59457
"1422","95543",1112.9,1.2315,0.3695,60.7,118.9,1820.1,3,"Gasquet","CA",41.888557,-123.80079
"1423","96033",1112.3,0.3464,1.6166,71.2,110.3,1725.1,4,"French Gulch","CA",40.736679,-122.61121
"1424","93254",1098.1,0.8772,1.2671,65.8,103.4,1700.8,1,"New Cuyama","CA",34.956385,-119.74696
"1425","93238",1077.7,0.1704,0.8518,73.4,102.4,1601.8,5,"Kernville","CA",35.784367,-118.43769
"1426","96109",1068.5,1.9666,1.1799,55.9,115.4,1776.4,5,"Doyle","CA",40.030098,-120.11304
"1427","93624",1060.7,0.6283,0.145,48.4,99.2,1695.6,0,"Five Points","CA",36.40263,-120.12855
"1428","96155",1059.2,1.8111,2.7167,69.7,87.1,1508.4,0,"South Lake Tahoe","CA",38.844909,-120.042996
"1429","96057",1046.9,0.4303,0.1721,56.3,110.2,1724,5,"Mccloud","CA",41.263103,-122.10297
"1430","95674",1044.4,0.8557,8.0685,76.1,83.6,1440.6,1,"Rio Oso","CA",38.961976,-121.48166
"1431","95955",1043.7,1.1168,1.7259,66.3,96,1578.6,3,"Maxwell","CA",39.283329,-122.20206
"1432","93668",1043,0.7994,0.3634,56.5,104.6,1685,3,"Tranquillity","CA",36.641742,-120.28909
"1433","95935",1042.2,0.7547,1.761,63.4,101,1614.6,5,"Dobbins","CA",39.381883,-121.21763
